"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","NL_NAME_2","VARNAME_2","TYPE_2","ENGTYPE_2"
36989,237,"UKR","Ukraine",8,"Kharkiv",207,"Vovchans'kyi","","Vovchansk","Raion","District"
36990,237,"UKR","Ukraine",8,"Kharkiv",208,"Zachepylivs'kyi","","Zachepylivka","Raion","District"
36991,237,"UKR","Ukraine",8,"Kharkiv",209,"Zmiïvs'kyi","","Zmiyiv","Raion","District"
36992,237,"UKR","Ukraine",8,"Kharkiv",210,"Zolochivs'kyi","","Zolochiv","Raion","District"
36993,237,"UKR","Ukraine",9,"Kherson",211,"Beryslavs'kyi","","Beryslavskyi","Raion","District"
36994,237,"UKR","Ukraine",9,"Kherson",212,"Bilozers'kyi","","Bilozerskyi","Raion","District"
36995,237,"UKR","Ukraine",9,"Kherson",213,"Chaplyns'kyi","","Chaplynskyi","Raion","District"
36996,237,"UKR","Ukraine",9,"Kherson",214,"Heniches'kyi","","Genicheskyi","Raion","District"
36997,237,"UKR","Ukraine",9,"Kherson",215,"Holoprystans'kyi","","Goloprystanskyi","Raion","District"
36998,237,"UKR","Ukraine",9,"Kherson",216,"Hornosta‹vs'kyi","","Gornostaivskyi","Raion","District"
36999,237,"UKR","Ukraine",9,"Kherson",217,"Ivanivs'kyi","","Ivanivskyi-Her","Raion","District"
37000,237,"UKR","Ukraine",9,"Kherson",218,"Kakhovs'kyi","","Kahovskyi","Raion","District"
37001,237,"UKR","Ukraine",9,"Kherson",219,"Kalanchats'kyi","","Kalanchatskyi","Raion","District"
37002,237,"UKR","Ukraine",9,"Kherson",220,"Khersons'ka","","Kherson","Mis'ka Rada","Mis'ka Rada"
37003,237,"UKR","Ukraine",9,"Kherson",221,"Novokahovs'ka","","NovaKakhovka","Mis'ka Rada","Mis'ka Rada"
37004,237,"UKR","Ukraine",9,"Kherson",222,"Novotro‹ts'kyi","","Novotroitskyi","Raion","District"
37005,237,"UKR","Ukraine",9,"Kherson",223,"Novovorontsovs'kyi","","Novovorontsovskyi","Raion","District"
37006,237,"UKR","Ukraine",9,"Kherson",224,"Nyzhn'osirohoz'kyi","","Nyzhnyosirogizkyi","Raion","District"
37007,237,"UKR","Ukraine",9,"Kherson",225,"Skadovs'kyi","","Skadovskyi","Raion","District"
37008,237,"UKR","Ukraine",9,"Kherson",226,"Tsiurupyns'kyi","","Tsyurupinskyi","Raion","District"
37009,237,"UKR","Ukraine",9,"Kherson",227,"Velykolepetys'kyi","","Velykolepetynskyi","Raion","District"
37010,237,"UKR","Ukraine",9,"Kherson",228,"Velykooleksandrivs'kyi","","Velykooleksandriv","Raion","District"
37011,237,"UKR","Ukraine",9,"Kherson",229,"Verkhn'orohachyts'kyi","","Verhnyerogachytsk","Raion","District"
37012,237,"UKR","Ukraine",9,"Kherson",230,"Vysokopil's'kyi","","Vysokopilskyi","Raion","District"
37013,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",231,"Bilohirs'kyi","","Bilogirskyi","Raion","District"
37014,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",232,"Chemerovets'kyi","","Chemerivskyi","Raion","District"
37015,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",233,"Derazhnians'kyi","","Derazhnyanskyi","Raion","District"
37016,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",234,"Dunaievets'kyi","","Dunayivskyi","Raion","District"
37017,237,"UKR","Ukraine",10,"Khmel'nyts'kyy",235,"Horodots'kyi","","Gorodotskyi-Khm","Raion","District"
